"CO2 concentration [%] of flush gas",0,
"Process temperature [Celsius]",37,
"Mixer on time [min]",2,
"Mixer off time [min]",15,
"Mixer speed adjustment [%]",40,
"Eliminate overestimation","Yes",
"",
"Flow Cell nr.",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,
"Name","S1_oz(0%)_I/S(1)","S2_oz(0%)_I/S(1.5)","s3_oz(0%_(I/S(1.5)","s3_oz(0%)_(s/I(2)","Oz5%_30sec_I/S(1)","Oz5%_90sec_I/S(1)","TEST 2","TEST 1","Oz5%_30sec_I/S(2)","Oz5%_90sec_I/S(2)","R2 TESTE","Oz 10%_30sec_I/S(1.5)","Oz10%_60sec_I/S(2)","Reactor 2 stages","Reactor 1 stage",
"Substrate VS/COD amount [g]",24.15,18.64,18.64,15.18,24.15,24.15,0,0,15.18,15.18,247.47,18.64,15.18,3.6,0.36,
"Inoculum VS/COD amount [g]",24.15,27.96,27.96,30.36,24.15,24.15,0,0,30.36,30.36,494.94,27.96,30.36,3.6,0.36,
"Type of unit [VS/COD]","VS","VS","VS","VS","VS","VS","COD","COD","VS","VS","COD","VS","VS","VS","COD",
"Headspace volume [ml]",150,150,150,150,150,150,0,0,150,150,5500,150,150,200,200,
"Assumed CH4 content [%]",0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,
"",
"Hour","S1_oz(0%)_I/S(1) Volume [Nml]","S2_oz(0%)_I/S(1.5) Volume [Nml]","s3_oz(0%_(I/S(1.5) Volume [Nml]","s3_oz(0%)_(s/I(2) Volume [Nml]","Oz5%_30sec_I/S(1) Volume [Nml]","Oz5%_90sec_I/S(1) Volume [Nml]","TEST 2 Volume [Nml]","TEST 1 Volume [Nml]","Oz5%_30sec_I/S(2) Volume [Nml]","Oz5%_90sec_I/S(2) Volume [Nml]","R2 TESTE Volume [Nml]","Oz 10%_30sec_I/S(1.5) Volume [Nml]","Oz10%_60sec_I/S(2) Volume [Nml]","Reactor 2 stages Volume [Nml]","Reactor 1 stage Volume [Nml]","S1_oz(0%)_I/S(1) Flow [Nml/hour]","S2_oz(0%)_I/S(1.5) Flow [Nml/hour]","s3_oz(0%_(I/S(1.5) Flow [Nml/hour]","s3_oz(0%)_(s/I(2) Flow [Nml/hour]","Oz5%_30sec_I/S(1) Flow [Nml/hour]","Oz5%_90sec_I/S(1) Flow [Nml/hour]","TEST 2 Flow [Nml/hour]","TEST 1 Flow [Nml/hour]","Oz5%_30sec_I/S(2) Flow [Nml/hour]","Oz5%_90sec_I/S(2) Flow [Nml/hour]","R2 TESTE Flow [Nml/hour]","Oz 10%_30sec_I/S(1.5) Flow [Nml/hour]","Oz10%_60sec_I/S(2) Flow [Nml/hour]","Reactor 2 stages Flow [Nml/hour]","Reactor 1 stage Flow [Nml/hour]",
513,"","","","","","","","","","","","","",0.4,686.6,"","","","","","","","","","","","","",0,0.5,
514,"","","","","","","","","","","","","",0.4,687.1,"","","","","","","","","","","","","",0,0.5,
515,"","","","","","","","","","","","","",0.4,687.6,"","","","","","","","","","","","","",0,0.5,
516,"","","","","","","","","","","","","",0.4,688.1,"","","","","","","","","","","","","",0,0.5,
517,"","","","","","","","","","","","","",0.4,688.6,"","","","","","","","","","","","","",0,0.5,
518,"","","","","","","","","","","","","",0.4,689.1,"","","","","","","","","","","","","",0,0.5,
519,"","","","","","","","","","","","","",0.4,689.6,"","","","","","","","","","","","","",0,0.5,
520,"","","","","","","","","","","","","",0.4,690.1,"","","","","","","","","","","","","",0,0.5,
521,"","","","","","","","","","","","","",0.4,691.5,"","","","","","","","","","","","","",0,1.4,
522,"","","","","","","","","","","","","",0.4,692.9,"","","","","","","","","","","","","",0,1.4,
523,"","","","","","","","","","","","","",0.4,694.3,"","","","","","","","","","","","","",0,1.4,
524,"","","","","","","","","","","","","",0.4,695.7,"","","","","","","","","","","","","",0,1.4,
525,"","","","","","","","","","","","","",0.4,697.1,"","","","","","","","","","","","","",0,1.4,
526,"","","","","","","","","","","","","",0.4,705.6,"","","","","","","","","","","","","",0,8.4,
527,"","","","","","","","","","","","","",0.4,706.2,"","","","","","","","","","","","","",0,0.6,
528,"","","","","","","","","","","","","",0.4,706.8,"","","","","","","","","","","","","",0,0.6,
529,"","","","","","","","","","","","","",0.4,707.4,"","","","","","","","","","","","","",0,0.6,
530,"","","","","","","","","","","","","",0.4,708,"","","","","","","","","","","","","",0,0.6,
531,"","","","","","","","","","","","","",0.4,708.6,"","","","","","","","","","","","","",0,0.6,
532,"","","","","","","","","","","","","",0.4,709.2,"","","","","","","","","","","","","",0,0.6,
533,"","","","","","","","","","","","","",0.4,709.8,"","","","","","","","","","","","","",0,0.6,
534,"","","","","","","","","","","","","",0.4,710.4,"","","","","","","","","","","","","",0,0.6,
535,"","","","","","","","","","","","","",0.4,711,"","","","","","","","","","","","","",0,0.6,
536,"","","","","","","","","","","","","",0.4,711.6,"","","","","","","","","","","","","",0,0.6,
537,"","","","","","","","","","","","","",0.4,712.2,"","","","","","","","","","","","","",0,0.6,
538,"","","","","","","","","","","","","",0.4,712.8,"","","","","","","","","","","","","",0,0.6,
539,"","","","","","","","","","","","","",0.4,713.4,"","","","","","","","","","","","","",0,0.7,
540,"","","","","","","","","","","","","",0.4,714.1,"","","","","","","","","","","","","",0,0.7,
541,"","","","","","","","","","","","","",0.4,714.7,"","","","","","","","","","","","","",0,0.7,
542,"","","","","","","","","","","","","",0.4,715.4,"","","","","","","","","","","","","",0,0.7,
543,"","","","","","","","","","","","","",0.4,716.1,"","","","","","","","","","","","","",0,0.7,
544,"","","","","","","","","","","","","",0.4,716.7,"","","","","","","","","","","","","",0,0.7,
545,"","","","","","","","","","","","","",0.4,717.4,"","","","","","","","","","","","","",0,0.7,
546,"","","","","","","","","","","","","",0.4,718.1,"","","","","","","","","","","","","",0,0.7,
547,"","","","","","","","","","","","","",0.4,718.7,"","","","","","","","","","","","","",0,0.7,
548,"","","","","","","","","","","","","",0.4,719.4,"","","","","","","","","","","","","",0,0.7,
549,"","","","","","","","","","","","","",0.4,720.1,"","","","","","","","","","","","","",0,0.7,
550,"","","","","","","","","","","","","",0.4,729.5,"","","","","","","","","","","","","",0,9.4,
551,"","","","","","","","","","","","","",0.4,732,"","","","","","","","","","","","","",0,2.6,
552,"","","","","","","","","","","","","",0.4,734.6,"","","","","","","","","","","","","",0,2.6,
553,"","","","","","","","","","","","","",0.4,735.7,"","","","","","","","","","","","","",0,1.1,
554,"","","","","","","","","","","","","",0.4,736.1,"","","","","","","","","","","","","",0,0.4,
555,"","","","","","","","","","","","","",0.4,736.4,"","","","","","","","","","","","","",0,0.4,
556,"","","","","","","","","","","","","",0.4,736.8,"","","","","","","","","","","","","",0,0.4,
557,"","","","","","","","","","","","","",0.4,737.2,"","","","","","","","","","","","","",0,0.4,
558,"","","","","","","","","","","","","",0.4,737.5,"","","","","","","","","","","","","",0,0.4,
559,"","","","","","","","","","","","","",0.4,737.9,"","","","","","","","","","","","","",0,0.4,
560,"","","","","","","","","","","","","",0.4,738.2,"","","","","","","","","","","","","",0,0.4,
561,"","","","","","","","","","","","","",0.4,738.6,"","","","","","","","","","","","","",0,0.4,
562,"","","","","","","","","","","","","",0.4,739,"","","","","","","","","","","","","",0,0.4,
563,"","","","","","","","","","","","","",0.4,739.3,"","","","","","","","","","","","","",0,0.4,
564,"","","","","","","","","","","","","",0.4,739.7,"","","","","","","","","","","","","",0,0.4,
565,"","","","","","","","","","","","","",0.4,740,"","","","","","","","","","","","","",0,0.4,
566,"","","","","","","","","","","","","",0.4,740.4,"","","","","","","","","","","","","",0,0.4,
567,"","","","","","","","","","","","","",0.4,740.8,"","","","","","","","","","","","","",0,0.4,
568,"","","","","","","","","","","","","",0.4,741.1,"","","","","","","","","","","","","",0,0.4,
569,"","","","","","","","","","","","","",0.4,741.5,"","","","","","","","","","","","","",0,0.4,
570,"","","","","","","","","","","","","",0.4,741.8,"","","","","","","","","","","","","",0,0.4,
571,"","","","","","","","","","","","","",0.4,742.2,"","","","","","","","","","","","","",0,0.4,
572,"","","","","","","","","","","","","",0.4,742.6,"","","","","","","","","","","","","",0,0.4,
573,"","","","","","","","","","","","","",0.4,742.9,"","","","","","","","","","","","","",0,0.4,
574,"","","","","","","","","","","","","",0.4,753.5,"","","","","","","","","","","","","",0,10.6,
575,"","","","","","","","","","","","","",0.4,758.2,"","","","","","","","","","","","","",0,4.7,
576,"","","","","","","","","","","","","",0.4,758.9,"","","","","","","","","","","","","",0,0.7,
577,"","","","","","","","","","","","","",0.4,759.6,"","","","","","","","","","","","","",0,0.7,
578,"","","","","","","","","","","","","",0.4,760.3,"","","","","","","","","","","","","",0,0.7,
579,"","","","","","","","","","","","","",0.4,760.9,"","","","","","","","","","","","","",0,0.7,
580,"","","","","","","","","","","","","",0.4,761.6,"","","","","","","","","","","","","",0,0.7,
581,"","","","","","","","","","","","","",0.4,762.3,"","","","","","","","","","","","","",0,0.7,
582,"","","","","","","","","","","","","",0.4,762.9,"","","","","","","","","","","","","",0,0.7,
583,"","","","","","","","","","","","","",0.4,763.6,"","","","","","","","","","","","","",0,0.7,
584,"","","","","","","","","","","","","",0.4,764.3,"","","","","","","","","","","","","",0,0.7,
585,"","","","","","","","","","","","","",0.4,764.9,"","","","","","","","","","","","","",0,0.7,
586,"","","","","","","","","","","","","",0.5,765.6,"","","","","","","","","","","","","",0,0.7,
587,"","","","","","","","","","","","","",0.5,766.3,"","","","","","","","","","","","","",0,0.7,
588,"","","","","","","","","","","","","",0.5,767,"","","","","","","","","","","","","",0,0.7,
589,"","","","","","","","","","","","","",0.5,767.7,"","","","","","","","","","","","","",0,0.7,
590,"","","","","","","","","","","","","",0.5,768.4,"","","","","","","","","","","","","",0,0.7,
591,"","","","","","","","","","","","","",0.5,769,"","","","","","","","","","","","","",0,0.7,
592,"","","","","","","","","","","","","",0.5,769.7,"","","","","","","","","","","","","",0,0.7,
593,"","","","","","","","","","","","","",0.5,770.4,"","","","","","","","","","","","","",0,0.7,
594,"","","","","","","","","","","","","",0.5,771.1,"","","","","","","","","","","","","",0,0.7,
595,"","","","","","","","","","","","","",0.5,771.8,"","","","","","","","","","","","","",0,0.7,
596,"","","","","","","","","","","","","",0.5,772.5,"","","","","","","","","","","","","",0,0.7,
597,"","","","","","","","","","","","","",0.5,773.2,"","","","","","","","","","","","","",0,0.7,
598,"","","","","","","","","","","","","",0.5,785.7,"","","","","","","","","","","","","",0,12.5,
599,"","","","","","","","","","","","","",0.5,793.4,"","","","","","","","","","","","","",0,7.8,
600,"","","","","","","","","","","","","",0.5,798,"","","","","","","","","","","","","",0,4.6,
601,"","","","","","","","","","","","","",0.5,800.9,"","","","","","","","","","","","","",0,2.9,
602,"","","","","","","","","","","","","",0.5,803.7,"","","","","","","","","","","","","",0,2.8,
603,"","","","","","","","","","","","","",0.5,804.1,"","","","","","","","","","","","","",0,0.4,
604,"","","","","","","","","","","","","",0.5,804.5,"","","","","","","","","","","","","",0,0.4,
605,"","","","","","","","","","","","","",0.5,804.9,"","","","","","","","","","","","","",0,0.4,
606,"","","","","","","","","","","","","",0.5,805.3,"","","","","","","","","","","","","",0,0.4,
607,"","","","","","","","","","","","","",0.5,805.6,"","","","","","","","","","","","","",0,0.4,
608,"","","","","","","","","","","","","",0.5,806,"","","","","","","","","","","","","",0,0.4,
609,"","","","","","","","","","","","","",0.5,806.4,"","","","","","","","","","","","","",0,0.4,
610,"","","","","","","","","","","","","",0.5,806.8,"","","","","","","","","","","","","",0,0.4,
611,"","","","","","","","","","","","","",0.5,807.2,"","","","","","","","","","","","","",0,0.4,
612,"","","","","","","","","","","","","",0.5,807.6,"","","","","","","","","","","","","",0,0.4,
613,"","","","","","","","","","","","","",0.5,808,"","","","","","","","","","","","","",0,0.4,
614,"","","","","","","","","","","","","",0.5,808.3,"","","","","","","","","","","","","",0,0.4,
615,"","","","","","","","","","","","","",0.5,808.7,"","","","","","","","","","","","","",0,0.4,
616,"","","","","","","","","","","","","",0.5,809.1,"","","","","","","","","","","","","",0,0.4,
617,"","","","","","","","","","","","","",0.5,809.5,"","","","","","","","","","","","","",0,0.4,
618,"","","","","","","","","","","","","",0.5,809.9,"","","","","","","","","","","","","",0,0.4,
619,"","","","","","","","","","","","","",0.5,810.3,"","","","","","","","","","","","","",0,0.4,
620,"","","","","","","","","","","","","",0.5,810.7,"","","","","","","","","","","","","",0,0.4,
621,"","","","","","","","","","","","","",0.5,811.1,"","","","","","","","","","","","","",0,0.4,
622,"","","","","","","","","","","","","",0.5,819.1,"","","","","","","","","","","","","",0,8,
623,"","","","","","","","","","","","","",0.5,819.7,"","","","","","","","","","","","","",0,0.6,
624,"","","","","","","","","","","","","",0.5,820.2,"","","","","","","","","","","","","",0,0.6,
625,"","","","","","","","","","","","","",0.5,820.8,"","","","","","","","","","","","","",0,0.6,
626,"","","","","","","","","","","","","",0.5,821.4,"","","","","","","","","","","","","",0,0.6,
627,"","","","","","","","","","","","","",0.5,821.9,"","","","","","","","","","","","","",0,0.6,
628,"","","","","","","","","","","","","",0.5,822.5,"","","","","","","","","","","","","",0,0.6,
629,"","","","","","","","","","","","","",0.5,823.1,"","","","","","","","","","","","","",0,0.6,
630,"","","","","","","","","","","","","",0.5,823.6,"","","","","","","","","","","","","",0,0.6,
631,"","","","","","","","","","","","","",0.5,824.2,"","","","","","","","","","","","","",0,0.6,
632,"","","","","","","","","","","","","",0.5,824.8,"","","","","","","","","","","","","",0,0.6,
633,"","","","","","","","","","","","","",0.5,825.3,"","","","","","","","","","","","","",0,0.6,
634,"","","","","","","","","","","","","",0.5,825.9,"","","","","","","","","","","","","",0,0.6,
635,"","","","","","","","","","","","","",0.5,826.5,"","","","","","","","","","","","","",0,0.6,
636,"","","","","","","","","","","","","",0.5,827.2,"","","","","","","","","","","","","",0,0.7,
637,"","","","","","","","","","","","","",0.5,827.9,"","","","","","","","","","","","","",0,0.7,
638,"","","","","","","","","","","","","",0.5,828.6,"","","","","","","","","","","","","",0,0.7,
639,"","","","","","","","","","","","","",0.5,829.3,"","","","","","","","","","","","","",0,0.7,
640,"","","","","","","","","","","","","",0.5,830,"","","","","","","","","","","","","",0,0.7,
641,"","","","","","","","","","","","","",0.5,830.7,"","","","","","","","","","","","","",0,0.7,
642,"","","","","","","","","","","","","",0.5,831.3,"","","","","","","","","","","","","",0,0.7,
643,"","","","","","","","","","","","","",0.5,832,"","","","","","","","","","","","","",0,0.7,
644,"","","","","","","","","","","","","",0.5,832.7,"","","","","","","","","","","","","",0,0.7,
645,"","","","","","","","","","","","","",0.5,833.4,"","","","","","","","","","","","","",0,0.7,
646,"","","","","","","","","","","","","",0.5,842.4,"","","","","","","","","","","","","",0,9,
647,"","","","","","","","","","","","","",0.5,844.5,"","","","","","","","","","","","","",0,2.1,
648,"","","","","","","","","","","","","",0.5,846.5,"","","","","","","","","","","","","",0,2.1,
649,"","","","","","","","","","","","","",0.5,848.6,"","","","","","","","","","","","","",0,2.1,
650,"","","","","","","","","","","","","",0.5,849,"","","","","","","","","","","","","",0,0.4,
651,"","","","","","","","","","","","","",0.5,849.3,"","","","","","","","","","","","","",0,0.4,
652,"","","","","","","","","","","","","",0.5,849.7,"","","","","","","","","","","","","",0,0.4,
653,"","","","","","","","","","","","","",0.5,850.1,"","","","","","","","","","","","","",0,0.4,
654,"","","","","","","","","","","","","",0.5,850.4,"","","","","","","","","","","","","",0,0.4,
655,"","","","","","","","","","","","","",0.5,850.8,"","","","","","","","","","","","","",0,0.4,
656,"","","","","","","","","","","","","",0.5,851.2,"","","","","","","","","","","","","",0,0.4,
657,"","","","","","","","","","","","","",0.5,851.5,"","","","","","","","","","","","","",0,0.4,
658,"","","","","","","","","","","","","",0.5,851.9,"","","","","","","","","","","","","",0,0.4,
659,"","","","","","","","","","","","","",0.5,852.2,"","","","","","","","","","","","","",0,0.4,
660,"","","","","","","","","","","","","",0.5,852.6,"","","","","","","","","","","","","",0,0.4,
661,"","","","","","","","","","","","","",0.5,853,"","","","","","","","","","","","","",0,0.4,
662,"","","","","","","","","","","","","",0.5,853.3,"","","","","","","","","","","","","",0,0.4,
663,"","","","","","","","","","","","","",0.5,853.7,"","","","","","","","","","","","","",0,0.4,
664,"","","","","","","","","","","","","",0.5,854.1,"","","","","","","","","","","","","",0,0.4,
665,"","","","","","","","","","","","","",0.5,854.4,"","","","","","","","","","","","","",0,0.4,
666,"","","","","","","","","","","","","",0.5,854.8,"","","","","","","","","","","","","",0,0.4,
667,"","","","","","","","","","","","","",0.5,855.2,"","","","","","","","","","","","","",0,0.4,
668,"","","","","","","","","","","","","",0.6,855.5,"","","","","","","","","","","","","",0,0.4,
669,"","","","","","","","","","","","","",0.6,855.9,"","","","","","","","","","","","","",0,0.4,
670,"","","","","","","","","","","","","",0.6,865.7,"","","","","","","","","","","","","",0,9.8,
671,"","","","","","","","","","","","","",0.6,869.4,"","","","","","","","","","","","","",0,3.7,
672,"","","","","","","","","","","","","",0.6,871.2,"","","","","","","","","","","","","",0,1.8,
673,"","","","","","","","","","","","","",0.6,871.5,"","","","","","","","","","","","","",0,0.3,
674,"","","","","","","","","","","","","",0.6,871.8,"","","","","","","","","","","","","",0,0.3,
675,"","","","","","","","","","","","","",0.6,872.2,"","","","","","","","","","","","","",0,0.3,
676,"","","","","","","","","","","","","",0.6,872.5,"","","","","","","","","","","","","",0,0.3,
677,"","","","","","","","","","","","","",0.6,872.9,"","","","","","","","","","","","","",0,0.3,
678,"","","","","","","","","","","","","",0.6,873.2,"","","","","","","","","","","","","",0,0.3,
679,"","","","","","","","","","","","","",0.6,873.5,"","","","","","","","","","","","","",0,0.3,
680,"","","","","","","","","","","","","",0.6,873.9,"","","","","","","","","","","","","",0,0.3,
681,"","","","","","","","","","","","","",0.6,874.2,"","","","","","","","","","","","","",0,0.3,
682,"","","","","","","","","","","","","",0.6,874.5,"","","","","","","","","","","","","",0,0.3,
683,"","","","","","","","","","","","","",0.6,874.9,"","","","","","","","","","","","","",0,0.3,
684,"","","","","","","","","","","","","",0.6,875.2,"","","","","","","","","","","","","",0,0.3,
685,"","","","","","","","","","","","","",0.6,875.6,"","","","","","","","","","","","","",0,0.3,
686,"","","","","","","","","","","","","",0.6,875.9,"","","","","","","","","","","","","",0,0.3,
687,"","","","","","","","","","","","","",0.6,876.2,"","","","","","","","","","","","","",0,0.3,
688,"","","","","","","","","","","","","",0.6,876.6,"","","","","","","","","","","","","",0,0.3,
689,"","","","","","","","","","","","","",0.6,876.9,"","","","","","","","","","","","","",0,0.3,
690,"","","","","","","","","","","","","",0.6,877.3,"","","","","","","","","","","","","",0,0.3,
691,"","","","","","","","","","","","","",0.6,877.6,"","","","","","","","","","","","","",0,0.3,
692,"","","","","","","","","","","","","",0.6,877.9,"","","","","","","","","","","","","",0,0.3,
693,"","","","","","","","","","","","","",0.6,878.3,"","","","","","","","","","","","","",0,0.3,
694,"","","","","","","","","","","","","",0.6,890.4,"","","","","","","","","","","","","",0,12.1,
695,"","","","","","","","","","","","","",0.6,895.1,"","","","","","","","","","","","","",0,4.6,
696,"","","","","","","","","","","","","",0.6,897.9,"","","","","","","","","","","","","",0,2.8,
697,"","","","","","","","","","","","","",0.6,900.7,"","","","","","","","","","","","","",0,2.8,
698,"","","","","","","","","","","","","",0.6,901.1,"","","","","","","","","","","","","",0,0.4,
699,"","","","","","","","","","","","","",0.6,901.4,"","","","","","","","","","","","","",0,0.4,
700,"","","","","","","","","","","","","",0.6,901.8,"","","","","","","","","","","","","",0,0.4,
701,"","","","","","","","","","","","","",0.6,902.2,"","","","","","","","","","","","","",0,0.4,
702,"","","","","","","","","","","","","",0.6,902.5,"","","","","","","","","","","","","",0,0.4,
703,"","","","","","","","","","","","","",0.6,902.9,"","","","","","","","","","","","","",0,0.4,
704,"","","","","","","","","","","","","",0.6,903.3,"","","","","","","","","","","","","",0,0.4,
705,"","","","","","","","","","","","","",0.6,903.6,"","","","","","","","","","","","","",0,0.4,
706,"","","","","","","","","","","","","",0.6,904,"","","","","","","","","","","","","",0,0.4,
707,"","","","","","","","","","","","","",0.6,904.4,"","","","","","","","","","","","","",0,0.4,
708,"","","","","","","","","","","","","",0.6,904.7,"","","","","","","","","","","","","",0,0.4,
709,"","","","","","","","","","","","","",0.6,905.1,"","","","","","","","","","","","","",0,0.4,
710,"","","","","","","","","","","","","",0.6,905.4,"","","","","","","","","","","","","",0,0.4,
711,"","","","","","","","","","","","","",0.6,905.8,"","","","","","","","","","","","","",0,0.4,
712,"","","","","","","","","","","","","",0.6,906.2,"","","","","","","","","","","","","",0,0.4,
713,"","","","","","","","","","","","","",0.6,906.5,"","","","","","","","","","","","","",0,0.4,
714,"","","","","","","","","","","","","",0.6,906.9,"","","","","","","","","","","","","",0,0.4,
715,"","","","","","","","","","","","","",0.6,907.3,"","","","","","","","","","","","","",0,0.4,
716,"","","","","","","","","","","","","",0.6,907.6,"","","","","","","","","","","","","",0,0.4,
717,"","","","","","","","","","","","","",0.6,908,"","","","","","","","","","","","","",0,0.4,
718,"","","","","","","","","","","","","",0.6,917.8,"","","","","","","","","","","","","",0,9.8,
719,"","","","","","","","","","","","","",0.6,921.6,"","","","","","","","","","","","","",0,3.8,
720,"","","","","","","","","","","","","",0.6,923.4,"","","","","","","","","","","","","",0,1.8,
721,"","","","","","","","","","","","","",0.6,924,"","","","","","","","","","","","","",0,0.6,
722,"","","","","","","","","","","","","",0.6,924.6,"","","","","","","","","","","","","",0,0.6,
723,"","","","","","","","","","","","","",0.6,925.3,"","","","","","","","","","","","","",0,0.6,
724,"","","","","","","","","","","","","",0.6,925.9,"","","","","","","","","","","","","",0,0.6,
725,"","","","","","","","","","","","","",0.6,926.5,"","","","","","","","","","","","","",0,0.6,
726,"","","","","","","","","","","","","",0.6,927.2,"","","","","","","","","","","","","",0,0.6,
727,"","","","","","","","","","","","","",0.6,927.8,"","","","","","","","","","","","","",0,0.6,
728,"","","","","","","","","","","","","",0.6,928.4,"","","","","","","","","","","","","",0,0.6,
729,"","","","","","","","","","","","","",0.6,929.1,"","","","","","","","","","","","","",0,0.6,
730,"","","","","","","","","","","","","",0.6,929.7,"","","","","","","","","","","","","",0,0.6,
731,"","","","","","","","","","","","","",0.6,930.3,"","","","","","","","","","","","","",0,0.6,
732,"","","","","","","","","","","","","",0.6,931,"","","","","","","","","","","","","",0,0.7,
733,"","","","","","","","","","","","","",0.6,931.8,"","","","","","","","","","","","","",0,0.7,
734,"","","","","","","","","","","","","",0.6,932.5,"","","","","","","","","","","","","",0,0.7,
735,"","","","","","","","","","","","","",0.6,933.2,"","","","","","","","","","","","","",0,0.7,
736,"","","","","","","","","","","","","",0.6,933.9,"","","","","","","","","","","","","",0,0.7,
737,"","","","","","","","","","","","","",0.6,934.6,"","","","","","","","","","","","","",0,0.7,
738,"","","","","","","","","","","","","",0.6,935.3,"","","","","","","","","","","","","",0,0.7,
739,"","","","","","","","","","","","","",0.6,936.1,"","","","","","","","","","","","","",0,0.7,
740,"","","","","","","","","","","","","",0.6,936.8,"","","","","","","","","","","","","",0,0.7,
741,"","","","","","","","","","","","","",0.6,937.5,"","","","","","","","","","","","","",0,0.7,
742,"","","","","","","","","","","","","",0.6,950.1,"","","","","","","","","","","","","",0,12.6,
743,"","","","","","","","","","","","","",0.6,955.9,"","","","","","","","","","","","","",0,5.8,
744,"","","","","","","","","","","","","",0.6,960.1,"","","","","","","","","","","","","",0,4.3,
745,"","","","","","","","","","","","","",0.6,961.6,"","","","","","","","","","","","","",0,1.4,
746,"","","","","","","","","","","","","",0.6,963,"","","","","","","","","","","","","",0,1.4,
747,"","","","","","","","","","","","","",0.6,964.4,"","","","","","","","","","","","","",0,1.4,
748,"","","","","","","","","","","","","",0.6,965.8,"","","","","","","","","","","","","",0,1.4,
749,"","","","","","","","","","","","","",0.6,967.2,"","","","","","","","","","","","","",0,1.4,
750,"","","","","","","","","","","","","",0.6,968.3,"","","","","","","","","","","","","",0,1.1,
751,"","","","","","","","","","","","","",0.7,969.4,"","","","","","","","","","","","","",0,1.1,
752,"","","","","","","","","","","","","",0.7,970.4,"","","","","","","","","","","","","",0,1.1,
753,"","","","","","","","","","","","","",0.7,971.5,"","","","","","","","","","","","","",0,1.1,
754,"","","","","","","","","","","","","",0.7,972.6,"","","","","","","","","","","","","",0,1.1,
755,"","","","","","","","","","","","","",0.7,973.6,"","","","","","","","","","","","","",0,1.1,
756,"","","","","","","","","","","","","",0.7,974.7,"","","","","","","","","","","","","",0,1.1,
757,"","","","","","","","","","","","","",0.7,975.8,"","","","","","","","","","","","","",0,1.2,
758,"","","","","","","","","","","","","",0.7,977,"","","","","","","","","","","","","",0,1.2,
759,"","","","","","","","","","","","","",0.7,978.1,"","","","","","","","","","","","","",0,1.2,
760,"","","","","","","","","","","","","",0.7,979.3,"","","","","","","","","","","","","",0,1.2,
761,"","","","","","","","","","","","","",0.7,980.4,"","","","","","","","","","","","","",0,1.2,
762,"","","","","","","","","","","","","",0.7,981.6,"","","","","","","","","","","","","",0,1.2,
763,"","","","","","","","","","","","","",0.7,983.5,"","","","","","","","","","","","","",0,1.9,
764,"","","","","","","","","","","","","",0.7,986,"","","","","","","","","","","","","",0,2.5,
765,"","","","","","","","","","","","","",0.7,988.5,"","","","","","","","","","","","","",0,2.5,
766,"","","","","","","","","","","","","",0.7,1001.9,"","","","","","","","","","","","","",0,13.4,
767,"","","","","","","","","","","","","",0.7,1011.7,"","","","","","","","","","","","","",0,9.8,
768,"","","","","","","","","","","","","",0.7,1012.3,"","","","","","","","","","","","","",0,0.6,
769,"","","","","","","","","","","","","",0.7,1012.9,"","","","","","","","","","","","","",0,0.6,
770,"","","","","","","","","","","","","",0.7,1013.5,"","","","","","","","","","","","","",0,0.6,
771,"","","","","","","","","","","","","",0.7,1014.1,"","","","","","","","","","","","","",0,0.6,
772,"","","","","","","","","","","","","",0.7,1014.7,"","","","","","","","","","","","","",0,0.6,
773,"","","","","","","","","","","","","",0.7,1015.3,"","","","","","","","","","","","","",0,0.6,
774,"","","","","","","","","","","","","",0.7,1015.9,"","","","","","","","","","","","","",0,0.6,
775,"","","","","","","","","","","","","",0.7,1016.5,"","","","","","","","","","","","","",0,0.6,
776,"","","","","","","","","","","","","",0.7,1017.1,"","","","","","","","","","","","","",0,0.6,
777,"","","","","","","","","","","","","",0.7,1017.7,"","","","","","","","","","","","","",0,0.6,
778,"","","","","","","","","","","","","",0.7,1018.3,"","","","","","","","","","","","","",0,0.6,
779,"","","","","","","","","","","","","",0.7,1018.9,"","","","","","","","","","","","","",0,0.6,
780,"","","","","","","","","","","","","",0.7,1019.8,"","","","","","","","","","","","","",0,0.9,
781,"","","","","","","","","","","","","",0.7,1020.7,"","","","","","","","","","","","","",0,0.9,
782,"","","","","","","","","","","","","",0.7,1021.7,"","","","","","","","","","","","","",0,0.9,
783,"","","","","","","","","","","","","",0.7,1022.6,"","","","","","","","","","","","","",0,0.9,
784,"","","","","","","","","","","","","",0.7,1023.6,"","","","","","","","","","","","","",0,0.9,
785,"","","","","","","","","","","","","",0.7,1024.5,"","","","","","","","","","","","","",0,0.9,
786,"","","","","","","","","","","","","",0.7,1025.4,"","","","","","","","","","","","","",0,0.9,
787,"","","","","","","","","","","","","",0.7,1026.4,"","","","","","","","","","","","","",0,0.9,
788,"","","","","","","","","","","","","",0.7,1029.4,"","","","","","","","","","","","","",0,3.1,
789,"","","","","","","","","","","","","",0.7,1032.6,"","","","","","","","","","","","","",0,3.2,
790,"","","","","","","","","","","","","",0.7,1042.1,"","","","","","","","","","","","","",0,9.5,
791,"","","","","","","","","","","","","",0.7,1043.6,"","","","","","","","","","","","","",0,1.5,
792,"","","","","","","","","","","","","",0.7,1045.1,"","","","","","","","","","","","","",0,1.5,
